created_at,updated_at,marks_id,registration_id,cie_marks,see_marks,total_marks,grade_letter,grade_point,credit_points,credits_registered,credits_earned,result
2026-07-30T21:22:50.640820,2026-07-30T21:22:50.640823,MK000652,REG000695,21,34,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.640834,2026-07-30T21:22:50.640837,MK000653,REG000696,18,58,76,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.640847,2026-07-30T21:22:50.640851,MK000654,REG000697,25,63,88,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.640861,2026-07-30T21:22:50.640864,MK000655,REG000698,19,55,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.640875,2026-07-30T21:22:50.640878,MK000656,REG000699,26,63,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.640888,2026-07-30T21:22:50.640891,MK000657,REG000700,27,62,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.640902,2026-07-30T21:22:50.640905,MK000658,REG000701,14,45,59,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.640916,2026-07-30T21:22:50.640919,MK000659,REG000702,19,50,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.640930,2026-07-30T21:22:50.640933,MK000660,REG000703,24,40,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.640943,2026-07-30T21:22:50.640947,MK000661,REG000704,20,31,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.640957,2026-07-30T21:22:50.640960,MK000662,REG000705,29,67,96,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.640971,2026-07-30T21:22:50.640974,MK000663,REG000706,24,66,90,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.640984,2026-07-30T21:22:50.640987,MK000664,REG000707,24,60,84,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.640998,2026-07-30T21:22:50.641001,MK000665,REG000708,25,63,88,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641011,2026-07-30T21:22:50.641015,MK000666,REG000709,27,57,84,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641025,2026-07-30T21:22:50.641028,MK000667,REG000710,25,63,88,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641039,2026-07-30T21:22:50.641042,MK000668,REG000711,25,62,87,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641052,2026-07-30T21:22:50.641055,MK000669,REG000712,29,67,96,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.641066,2026-07-30T21:22:50.641069,MK000670,REG000713,23,61,84,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641080,2026-07-30T21:22:50.641083,MK000671,REG000714,28,50,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.641094,2026-07-30T21:22:50.641104,MK000672,REG000715,24,58,82,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641116,2026-07-30T21:22:50.641119,MK000673,REG000716,26,62,88,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641136,2026-07-30T21:22:50.641140,MK000674,REG000718,11,1,12,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641151,2026-07-30T21:22:50.641154,MK000675,REG000719,9,24,33,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641165,2026-07-30T21:22:50.641168,MK000676,REG000720,5,24,29,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641179,2026-07-30T21:22:50.641182,MK000677,REG000721,5,33,38,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641193,2026-07-30T21:22:50.641197,MK000678,REG000723,8,29,37,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641207,2026-07-30T21:22:50.641210,MK000679,REG000724,12,21,33,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641263,2026-07-30T21:22:50.641267,MK000680,REG000725,19,49,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.641282,2026-07-30T21:22:50.641286,MK000681,REG000726,23,30,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641297,2026-07-30T21:22:50.641300,MK000682,REG000728,15,40,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641315,2026-07-30T21:22:50.641319,MK000683,REG000729,13,26,39,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641331,2026-07-30T21:22:50.641334,MK000684,REG000730,7,28,35,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641347,2026-07-30T21:22:50.641350,MK000685,REG000731,12,38,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641364,2026-07-30T21:22:50.641368,MK000686,REG000732,7,20,27,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641382,2026-07-30T21:22:50.641386,MK000687,REG000733,15,44,59,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641399,2026-07-30T21:22:50.641403,MK000688,REG000734,11,32,43,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.641416,2026-07-30T21:22:50.641420,MK000689,REG000735,11,35,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.641433,2026-07-30T21:22:50.641437,MK000690,REG000736,17,56,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.641451,2026-07-30T21:22:50.641454,MK000691,REG000740,10,23,33,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641467,2026-07-30T21:22:50.641470,MK000692,REG000741,28,68,96,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.641482,2026-07-30T21:22:50.641485,MK000693,REG000742,28,59,87,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641498,2026-07-30T21:22:50.641501,MK000694,REG000743,26,66,92,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.641514,2026-07-30T21:22:50.641517,MK000695,REG000744,28,68,96,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.641529,2026-07-30T21:22:50.641532,MK000696,REG000745,22,31,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641545,2026-07-30T21:22:50.641549,MK000697,REG000747,24,49,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.641562,2026-07-30T21:22:50.641566,MK000698,REG000748,19,53,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.641580,2026-07-30T21:22:50.641592,MK000699,REG000749,7,33,40,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.641607,2026-07-30T21:22:50.641628,MK000700,REG000750,6,40,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.641641,2026-07-30T21:22:50.641644,MK000701,REG000752,14,16,30,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641658,2026-07-30T21:22:50.641661,MK000702,REG000753,16,35,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641672,2026-07-30T21:22:50.641675,MK000703,REG000754,19,34,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641687,2026-07-30T21:22:50.641691,MK000704,REG000755,18,46,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.641703,2026-07-30T21:22:50.641706,MK000705,REG000757,23,58,81,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641717,2026-07-30T21:22:50.641721,MK000706,REG000758,19,61,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641732,2026-07-30T21:22:50.641735,MK000707,REG000759,28,61,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641753,2026-07-30T21:22:50.641758,MK000708,REG000760,28,52,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.641772,2026-07-30T21:22:50.641777,MK000709,REG000761,16,35,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641788,2026-07-30T21:22:50.641791,MK000710,REG000762,16,51,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.641800,2026-07-30T21:22:50.641803,MK000711,REG000763,20,52,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.641812,2026-07-30T21:22:50.641815,MK000712,REG000764,19,38,57,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641824,2026-07-30T21:22:50.641827,MK000713,REG000765,21,31,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641836,2026-07-30T21:22:50.641839,MK000714,REG000766,23,51,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.641848,2026-07-30T21:22:50.641851,MK000715,REG000768,11,45,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641860,2026-07-30T21:22:50.641863,MK000716,REG000769,10,29,39,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641872,2026-07-30T21:22:50.641875,MK000717,REG000770,15,32,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.641884,2026-07-30T21:22:50.641887,MK000718,REG000771,15,44,59,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641896,2026-07-30T21:22:50.641898,MK000719,REG000772,16,42,58,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641908,2026-07-30T21:22:50.641910,MK000720,REG000773,9,40,49,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.641920,2026-07-30T21:22:50.641922,MK000721,REG000774,8,16,24,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641932,2026-07-30T21:22:50.641935,MK000722,REG000777,18,25,43,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.641944,2026-07-30T21:22:50.641946,MK000723,REG000778,11,41,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.641955,2026-07-30T21:22:50.641958,MK000724,REG000779,19,28,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.641967,2026-07-30T21:22:50.641973,MK000725,REG000780,16,28,44,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.641984,2026-07-30T21:22:50.641987,MK000726,REG000782,4,2,6,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.641996,2026-07-30T21:22:50.641999,MK000727,REG000783,11,7,18,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642009,2026-07-30T21:22:50.642012,MK000728,REG000785,13,30,43,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.642021,2026-07-30T21:22:50.642024,MK000729,REG000786,14,39,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642036,2026-07-30T21:22:50.642039,MK000730,REG000787,23,32,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642048,2026-07-30T21:22:50.642051,MK000731,REG000788,21,45,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642061,2026-07-30T21:22:50.642063,MK000732,REG000789,13,53,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642073,2026-07-30T21:22:50.642075,MK000733,REG000790,24,30,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642084,2026-07-30T21:22:50.642087,MK000734,REG000791,24,48,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642105,2026-07-30T21:22:50.642108,MK000735,REG000792,12,38,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642125,2026-07-30T21:22:50.642128,MK000736,REG000793,6,40,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.642138,2026-07-30T21:22:50.642141,MK000737,REG000794,8,21,29,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642150,2026-07-30T21:22:50.642153,MK000738,REG000795,14,27,41,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.642163,2026-07-30T21:22:50.642165,MK000739,REG000796,10,18,28,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642175,2026-07-30T21:22:50.642177,MK000740,REG000797,12,53,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642186,2026-07-30T21:22:50.642189,MK000741,REG000798,20,55,75,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642198,2026-07-30T21:22:50.642201,MK000742,REG000799,17,35,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642210,2026-07-30T21:22:50.642213,MK000743,REG000800,14,56,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642222,2026-07-30T21:22:50.642225,MK000744,REG000801,8,25,33,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642238,2026-07-30T21:22:50.642241,MK000745,REG000802,17,32,49,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.642250,2026-07-30T21:22:50.642253,MK000746,REG000803,10,43,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642262,2026-07-30T21:22:50.642265,MK000747,REG000804,16,34,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642274,2026-07-30T21:22:50.642277,MK000748,REG000805,23,31,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642286,2026-07-30T21:22:50.642288,MK000749,REG000806,23,54,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642298,2026-07-30T21:22:50.642303,MK000750,REG000807,19,43,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642313,2026-07-30T21:22:50.642316,MK000751,REG000808,15,49,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642326,2026-07-30T21:22:50.642328,MK000752,REG000812,0,20,20,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642338,2026-07-30T21:22:50.642340,MK000753,REG000813,7,19,26,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642350,2026-07-30T21:22:50.642353,MK000754,REG000814,3,25,28,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642362,2026-07-30T21:22:50.642365,MK000755,REG000817,16,30,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.642374,2026-07-30T21:22:50.642376,MK000756,REG000818,24,48,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642386,2026-07-30T21:22:50.642388,MK000757,REG000819,20,41,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642398,2026-07-30T21:22:50.642400,MK000758,REG000820,18,41,59,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642409,2026-07-30T21:22:50.642412,MK000759,REG000821,24,63,87,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.642421,2026-07-30T21:22:50.642424,MK000760,REG000822,28,53,81,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.642433,2026-07-30T21:22:50.642436,MK000761,REG000823,22,56,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642446,2026-07-30T21:22:50.642449,MK000762,REG000824,23,62,85,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.642458,2026-07-30T21:22:50.642460,MK000763,REG000825,24,50,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642473,2026-07-30T21:22:50.642476,MK000764,REG000826,12,54,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642486,2026-07-30T21:22:50.642488,MK000765,REG000827,15,44,59,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642498,2026-07-30T21:22:50.642500,MK000766,REG000828,12,56,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642510,2026-07-30T21:22:50.642512,MK000767,REG000829,16,44,60,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642522,2026-07-30T21:22:50.642524,MK000768,REG000830,22,37,59,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642533,2026-07-30T21:22:50.642536,MK000769,REG000831,24,57,81,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.642545,2026-07-30T21:22:50.642548,MK000770,REG000832,12,34,46,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.642557,2026-07-30T21:22:50.642560,MK000771,REG000833,28,57,85,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.642569,2026-07-30T21:22:50.642572,MK000772,REG000834,26,54,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.642581,2026-07-30T21:22:50.642584,MK000773,REG000835,21,50,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642593,2026-07-30T21:22:50.642613,MK000774,REG000836,18,46,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642623,2026-07-30T21:22:50.642627,MK000775,REG000837,12,6,18,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642648,2026-07-30T21:22:50.642652,MK000776,REG000838,4,27,31,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642663,2026-07-30T21:22:50.642666,MK000777,REG000839,9,8,17,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642677,2026-07-30T21:22:50.642680,MK000778,REG000840,3,26,29,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642691,2026-07-30T21:22:50.642694,MK000779,REG000841,21,47,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642704,2026-07-30T21:22:50.642707,MK000780,REG000842,15,57,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642718,2026-07-30T21:22:50.642721,MK000781,REG000843,20,30,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642732,2026-07-30T21:22:50.642735,MK000782,REG000844,24,46,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642746,2026-07-30T21:22:50.642749,MK000783,REG000845,13,30,43,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.642760,2026-07-30T21:22:50.642763,MK000784,REG000846,8,27,35,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.642775,2026-07-30T21:22:50.642778,MK000785,REG000847,17,40,57,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642789,2026-07-30T21:22:50.642792,MK000786,REG000848,20,44,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642803,2026-07-30T21:22:50.642806,MK000787,REG000849,19,45,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642817,2026-07-30T21:22:50.642820,MK000788,REG000850,18,46,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642831,2026-07-30T21:22:50.642834,MK000789,REG000851,23,49,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642844,2026-07-30T21:22:50.642847,MK000790,REG000852,18,61,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.642858,2026-07-30T21:22:50.642861,MK000791,REG000853,20,45,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642872,2026-07-30T21:22:50.642875,MK000792,REG000854,9,35,44,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.642889,2026-07-30T21:22:50.642893,MK000793,REG000855,20,40,60,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642904,2026-07-30T21:22:50.642907,MK000794,REG000856,12,44,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.642917,2026-07-30T21:22:50.642920,MK000795,REG000857,25,70,95,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.642931,2026-07-30T21:22:50.642934,MK000796,REG000858,27,55,82,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.642944,2026-07-30T21:22:50.642947,MK000797,REG000859,25,65,90,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.642958,2026-07-30T21:22:50.642961,MK000798,REG000860,25,62,87,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.642971,2026-07-30T21:22:50.642975,MK000799,REG000861,19,44,63,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.642985,2026-07-30T21:22:50.642988,MK000800,REG000862,23,54,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.643022,2026-07-30T21:22:50.643028,MK000801,REG000863,22,47,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.643039,2026-07-30T21:22:50.643043,MK000802,REG000864,16,32,48,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.643053,2026-07-30T21:22:50.643057,MK000803,REG000865,13,17,30,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643084,2026-07-30T21:22:50.643087,MK000804,REG000866,14,37,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643106,2026-07-30T21:22:50.643109,MK000805,REG000867,12,23,35,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643121,2026-07-30T21:22:50.643124,MK000806,REG000869,28,46,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.643135,2026-07-30T21:22:50.643138,MK000807,REG000870,27,60,87,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.643149,2026-07-30T21:22:50.643152,MK000808,REG000871,19,64,83,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.643167,2026-07-30T21:22:50.643171,MK000809,REG000872,18,64,82,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.643183,2026-07-30T21:22:50.643186,MK000810,REG000873,11,40,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643196,2026-07-30T21:22:50.643200,MK000811,REG000874,10,43,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643210,2026-07-30T21:22:50.643214,MK000812,REG000875,11,41,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643224,2026-07-30T21:22:50.643228,MK000813,REG000876,17,47,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.643239,2026-07-30T21:22:50.643242,MK000814,REG000877,9,15,24,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643253,2026-07-30T21:22:50.643256,MK000815,REG000880,12,12,24,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643267,2026-07-30T21:22:50.643270,MK000816,REG000881,6,19,25,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643282,2026-07-30T21:22:50.643285,MK000817,REG000883,8,24,32,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643296,2026-07-30T21:22:50.643299,MK000818,REG000885,16,56,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.643309,2026-07-30T21:22:50.643313,MK000819,REG000886,15,56,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.643323,2026-07-30T21:22:50.643326,MK000820,REG000887,12,43,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643341,2026-07-30T21:22:50.643345,MK000821,REG000888,15,40,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643356,2026-07-30T21:22:50.643360,MK000822,REG000889,24,40,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.643370,2026-07-30T21:22:50.643374,MK000823,REG000890,24,41,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.643384,2026-07-30T21:22:50.643388,MK000824,REG000891,19,37,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643398,2026-07-30T21:22:50.643401,MK000825,REG000892,24,47,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.643412,2026-07-30T21:22:50.643416,MK000826,REG000893,20,42,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.643427,2026-07-30T21:22:50.643433,MK000827,REG000894,11,53,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.643445,2026-07-30T21:22:50.643449,MK000828,REG000895,11,40,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643459,2026-07-30T21:22:50.643462,MK000829,REG000896,21,37,58,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643474,2026-07-30T21:22:50.643477,MK000830,REG000897,6,26,32,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643488,2026-07-30T21:22:50.643491,MK000831,REG000898,7,15,22,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643502,2026-07-30T21:22:50.643505,MK000832,REG000899,11,21,32,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643516,2026-07-30T21:22:50.643519,MK000833,REG000901,4,17,21,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643530,2026-07-30T21:22:50.643533,MK000834,REG000902,4,35,39,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643544,2026-07-30T21:22:50.643547,MK000835,REG000903,5,25,30,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643559,2026-07-30T21:22:50.643562,MK000836,REG000904,10,39,49,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.643574,2026-07-30T21:22:50.643577,MK000837,REG000905,23,39,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.643588,2026-07-30T21:22:50.643591,MK000838,REG000906,21,37,58,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643602,2026-07-30T21:22:50.643605,MK000839,REG000907,15,36,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643615,2026-07-30T21:22:50.643619,MK000840,REG000908,11,56,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.643630,2026-07-30T21:22:50.643633,MK000841,REG000910,8,28,36,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.643644,2026-07-30T21:22:50.643647,MK000842,REG000911,10,34,44,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.643671,2026-07-30T21:22:50.643673,MK000843,REG000912,12,31,43,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.643681,2026-07-30T21:22:50.643683,MK000844,REG000913,27,62,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.643690,2026-07-30T21:22:50.643692,MK000845,REG000914,28,61,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.643699,2026-07-30T21:22:50.643701,MK000846,REG000915,27,61,88,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.643708,2026-07-30T21:22:50.643710,MK000847,REG000916,28,64,92,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.643717,2026-07-30T21:22:50.643719,MK000848,REG000917,12,40,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643728,2026-07-30T21:22:50.643731,MK000849,REG000918,23,42,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.643738,2026-07-30T21:22:50.643740,MK000850,REG000919,22,31,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643747,2026-07-30T21:22:50.643749,MK000851,REG000920,15,42,57,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.643756,2026-07-30T21:22:50.643760,MK000852,REG000921,19,60,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.643768,2026-07-30T21:22:50.643770,MK000853,REG000922,26,62,88,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.643777,2026-07-30T21:22:50.643779,MK000854,REG000923,19,45,64,B+,7,28.0,4.0,4.0,PASS
